date,GPP_NT_VUT_REF,n_datapoints,n_measured,SW_IN_F,f_measured
548977351-08-24,5.02118,1,0,86.033,0
548977351-11-02,12.3059,1,0,196.695,0
548977351-12-02,18.411,1,0,259.228,0
548977352-02-10,10.2144,1,0,201.799,0
548977352-03-11,10.158,1,0,205.948,0
548977352-05-20,-0.41915,1,0,0,0
548977352-06-19,0.266898,1,0,25.693,0
548977352-08-28,17.147,1,0,328.63,0
548977352-09-27,18.0992,1,0,435.809,0
548977352-12-06,21.6841,1,0,645.754,0
548977353-01-05,20.2425,1,1,314.616,1
548977353-03-16,10.0172,1,1,220.304,1
548977353-04-15,7.43237,1,1,260.908,1
548977353-06-24,5.78683,1,1,182.576,1
548977353-07-24,3.09269,1,1,182.655,1
548977353-10-02,-4.64732,1,1,229.554,1
548977353-11-01,10.5956,1,1,254.811,1
548977354-01-10,7.20311,1,1,118.305,1
548977354-02-09,6.48935,1,1,55.85,1
548977354-04-20,-0.58339,1,1,20.467,1
548977354-05-20,-0.234623,1,0,2.016,0
548977354-07-29,-0.302034,1,0,0,0
548977354-08-28,-2.94817,1,1,0,1
548977354-11-06,-1.93173,1,1,0,1
548977354-12-06,-9.3046,1,1,0,1
548977355-02-14,-0.929832,1,1,0,1
548977355-03-16,-0.769449,1,0,0,0
548977355-05-25,-0.783294,1,0,0,0
548977355-06-24,-2.24796,1,1,0,1
548977355-09-02,-0.772421,1,0,0,0
548977355-10-02,-0.774075,1,0,0,0
548977376-10-01,-0.786954,1,0,0,0
548977376-10-31,-0.786755,1,0,0,0
548977377-01-09,-0.795888,1,0,0,0
548977377-02-08,-0.789577,1,0,0,0
548977377-04-19,-0.796879,1,0,0,0
548977377-05-19,-0.8088,1,0,0,0
548977377-07-28,-0.824005,1,0,0,0
548977377-08-27,-0.834031,1,0,0,0
548977377-11-05,-0.868063,1,0,0,0
548977377-12-05,-0.794258,1,0,0,0
548977378-02-13,-0.896321,1,0,0,0
548977378-03-15,-0.797494,1,0,0,0
548977378-05-24,-0.703931,1,0,6.476,0
548977378-06-23,0.208921,1,0,27.602,0
548977378-09-01,3.24479,1,0,54.064,0
548977378-10-01,8.991,1,0,127.188,0
548977378-12-10,17.839,1,0,297.748,0
548977379-01-09,18.0487,1,0,264.169,0
548977379-03-20,8.77677,1,1,308.667,1
548977379-04-19,8.49522,1,1,508.99,1
548977379-06-28,12.7863,1,1,626.751,1
548977379-07-28,10.4479,1,1,679.046,1
548977379-10-06,16.9136,1,1,713.978,1
548977379-11-05,25.222,1,1,708.395,1
548977380-01-14,18.9652,1,1,727.042,1
548977380-02-13,25.2738,1,1,690.706,1
548977380-04-23,16.0414,1,1,518.477,1
548977380-05-23,11.604,1,0,263.893,0
548977380-08-01,9.44379,1,0,209.839,0
548977380-08-31,10.5911,1,1,195.037,1
548977380-11-09,10.0152,1,0,210.679,0
548977380-12-09,9.72477,1,0,202.478,0
548977381-02-17,9.02075,1,1,156.764,1
548977381-03-19,8.05615,1,1,142.841,1
548977381-05-28,17.3438,1,1,184.058,1
548977381-06-27,14.8014,1,1,73.18,1
548977381-09-05,-0.374176,1,0,19.606,0
548977381-10-05,-0.504199,1,0,0.145,0
548977381-12-14,-0.375512,1,0,0,0
548977382-01-13,-0.582598,1,0,0,0
548977382-03-24,-0.589315,1,0,0,0
548977382-04-23,-0.735227,1,0,0,0
548977382-07-02,-0.916725,1,0,0,0
548977382-08-01,-0.932745,1,0,0,0
548977382-10-10,-0.670541,1,0,0,0
548977382-11-09,-0.67716,1,0,0,0
548977383-01-18,-0.66672,1,0,0,0
548977383-02-17,-0.608614,1,0,0,0
548977404-02-18,-0.966196,1,0,0,0
548977404-03-19,-1.02133,1,0,0,0
548977404-05-28,-1.01846,1,0,0,0
548977404-06-27,-1.05214,1,0,0,0
548977404-09-05,-2.07144,1,1,0,1
548977404-10-05,-2.97304,1,1,0,1
548977404-12-14,-7.09093,1,1,0,1
548977405-01-13,-1.16854,1,0,0,0
548977405-03-24,-0.971705,1,0,0,0
548977405-04-23,1.07902,1,1,0,1
548977405-07-02,0.144287,1,1,0.702,1
548977405-08-01,-0.990403,1,0,0.696,0
548977405-10-10,-1.00513,1,0,6.926,0
548977405-11-09,2.2041,1,1,62.657,1
548977406-01-18,4.99489,1,1,191.538,1
548977406-02-17,9.72651,1,1,181.884,1
548977406-04-28,10.0469,1,1,324.448,1
548977406-05-28,17.6119,1,1,398.295,1
548977406-08-06,11.5607,1,1,464.769,1
548977406-09-05,16.8349,1,1,541.343,1
548977406-11-14,20.5677,1,1,628.224,1
548977406-12-14,18.3682,1,1,666.348,1
548977407-02-22,20.5996,1,0,696.052,0
548977407-03-24,22.0656,1,0,737.793,0
548977407-06-02,23.8205,1,1,699.244,1
548977407-07-02,18.9524,1,1,717.189,1
548977407-09-10,9.23289,1,0,221.292,0
548977407-10-10,18.2701,1,0,475.076,0
548977407-12-19,20.0467,1,0,358.264,0
548977408-01-18,8.70241,1,1,252.262,1
548977408-03-28,8.42315,1,0,134.718,0
548977408-04-27,8.72941,1,0,152.446,0
548977408-07-06,8.45083,1,0,162.921,0
548977408-08-05,-0.097137,1,0,47.452,0
548977408-10-14,-1.29853,1,0,7.59,0
548977408-11-13,-1.25476,1,0,5.853,0
548977409-01-22,-1.25612,1,0,2.822,0
548977409-02-21,-0.947968,1,0,1.901,0
548977409-05-02,-0.801468,1,0,0,0
548977409-06-01,-0.721554,1,0,0.277,0
548977409-08-10,-0.559347,1,0,0.816,0
548977409-09-09,-0.463784,1,0,0.843,0
548977409-11-18,0.749325,1,0,0,0
548977409-12-18,0.630556,1,0,0.724,0
548977410-02-26,0.757432,1,0,0.713,0
548977410-03-28,0.903215,1,0,0.537,0
548977410-06-06,0.952141,1,0,0.648,0
548977410-07-06,0.860089,1,0,0.631,0
548977431-07-06,0.721229,1,0,0.793,0
548977431-08-05,0.711842,1,0,0.764,0
548977431-10-14,0.712352,1,0,0.903,0
548977431-11-13,0.702136,1,0,0.775,0
548977432-01-22,0.694127,1,0,0.762,0
548977432-02-21,0.686464,1,0,0.801,0
548977432-05-01,0.684094,1,0,0.861,0
548977432-05-31,0.67962,1,0,0.868,0
548977432-08-09,0.674143,1,0,0.927,0
548977432-09-08,0.668667,1,0,1.115,0
548977432-11-17,0.668683,1,0,1.11,0
548977432-12-17,0.666271,1,0,1.092,0
548977433-02-25,0.785686,1,0,1.73,0
548977433-03-27,0.786714,1,0,4.695,0
548977433-06-05,0.782608,1,0,10.676,0
548977433-07-05,0.77167,1,0,17.102,0
548977433-09-13,4.21464,1,0,39.545,0
548977433-10-13,5.2337,1,0,46.501,0
548977433-12-22,4.02025,1,0,37.032,0
548977434-01-21,5.73886,1,0,47.576,0
548977434-04-01,7.32668,1,0,80.411,0
548977434-05-01,7.74845,1,0,122.494,0
548977434-07-10,5.93342,1,0,55.778,0
548977434-08-09,4.9851,1,0,46.102,0
548977434-10-18,7.45891,1,0,82.365,0
548977434-11-17,9.49172,1,0,145.262,0
548977435-01-26,12.776,1,0,240.078,0
548977435-02-25,16.8823,1,0,286.799,0
548977435-05-06,12.8399,1,0,232.973,0
548977435-06-05,12.8643,1,0,197.576,0
548977435-08-14,9.09859,1,0,145.756,0
548977435-09-13,11.1607,1,0,193.485,0
548977435-11-22,8.11624,1,0,139.827,0
548977435-12-22,2.45866,1,0,21.751,0
548977436-03-01,2.42849,1,0,23.209,0
548977436-03-31,3.49233,1,0,31.051,0
548977436-06-09,0.77548,1,0,7.613,0
548977436-07-09,0.699694,1,0,0.525,0
548977436-09-17,0.693424,1,0,0,0
548977436-10-17,0.682121,1,0,0,0
548977436-12-26,0.673392,1,0,0,0
548977437-01-25,0.794778,1,0,0,0
548977437-04-05,0.748204,1,0,0,0
548977437-05-05,0.679444,1,0,0,0
548977437-07-14,0.664448,1,0,0,0
548977437-08-13,0.59462,1,0,0,0
548977437-10-22,0.453918,1,0,0,0
548977437-11-21,3.5198,1,1,0,1
548977458-11-21,2.57462,1,1,0,1
548977458-12-21,1.81462,1,1,0,1
548977459-03-01,2.52985,1,1,0,1
548977459-03-31,2.81152,1,1,0,1
548977459-06-09,1.36167,1,1,0,1
548977459-07-09,2.3822,1,1,0,1
548977459-09-17,2.52479,1,1,0,1
548977459-10-17,2.57531,1,1,0,1
548977459-12-26,0.639358,1,1,0,1
548977460-01-25,2.96862,1,1,0,1
548977460-04-04,0.962731,1,0,0,0
548977460-05-04,0.955791,1,0,0.01,0
548977460-07-13,1.94207,1,1,2.697,1
548977460-08-12,-1.51664,1,1,8.349,1
548977460-10-21,-6.25482,1,1,19.826,1
548977460-11-20,1.96625,1,0,34.952,0
548977461-01-29,5.11338,1,0,50.856,0
548977461-02-28,6.77452,1,1,58.41,1
548977461-05-09,7.69727,1,1,94.213,1
548977461-06-08,9.06416,1,1,93.497,1
548977461-08-17,7.52323,1,1,80.218,1
548977461-09-16,6.3368,1,1,72.935,1
548977461-11-25,5.20977,1,1,54.845,1
548977461-12-25,5.98481,1,1,69.995,1
548977462-03-05,8.87065,1,1,81.32,1
548977462-04-04,3.71482,1,1,90.929,1
548977462-06-13,7.43839,1,1,84.674,1
548977462-07-13,5.65139,1,1,74.141,1
548977462-09-21,8.64253,1,1,105.626,1
548977462-10-21,5.54625,1,1,82.382,1
548977462-12-30,8.16455,1,1,106.002,1
548977463-01-29,9.1665,1,1,98.766,1
548977463-04-09,5.77674,1,1,96.421,1
548977463-05-09,4.18647,1,1,40.446,1
548977463-07-18,3.08513,1,1,24.898,1
548977463-08-17,0.112535,1,0,12.165,0
548977463-10-26,-0.014405,1,0,4.764,0
548977463-11-25,-0.037412,1,0,0.691,0
548977464-02-03,1.17231,1,1,0,1
548977464-03-04,1.62758,1,1,0,1
548977464-05-13,1.10585,1,1,0,1
548977464-06-12,3.63572,1,1,0,1
548977464-08-21,-0.378758,1,1,0,1
548977464-09-20,0.13879,1,0,0,0
548977464-11-29,0.126624,1,0,0,0
548977464-12-29,0.12391,1,0,0,0
548977465-03-09,0.227208,1,0,0,0
548977465-04-08,0.167725,1,0,0,0
548977486-04-08,0.1737,1,0,0,0
548977486-05-08,0.122492,1,0,0,0
548977486-07-17,1.6041,1,1,0,1
548977486-08-16,2.3101,1,1,0,1
548977486-10-25,-0.692132,1,1,0,1
548977486-11-24,-1.72781,1,1,0,1
548977487-02-02,-1.80712,1,1,0,1
548977487-03-04,-1.10241,1,1,0,1
548977487-05-13,1.38266,1,1,0,1
548977487-06-12,1.86359,1,1,0,1
548977487-08-21,-0.252689,1,1,0,1
548977487-09-20,-0.370221,1,1,0,1
548977487-11-29,0.058065,1,0,4.547,0
548977487-12-29,0.047195,1,0,17.659,0
548977488-03-08,-2.35013,1,0,26.02,0
548977488-04-07,3.735,1,0,41.762,0
548977488-06-16,3.98885,1,0,43.181,0
548977488-07-16,6.49017,1,0,81.18,0
548977488-09-24,6.24095,1,0,90.869,0
548977488-10-24,7.80859,1,1,106.703,1
548977489-01-02,6.98071,1,1,107.227,1
548977489-02-01,7.55851,1,1,93.073,1
548977489-04-12,5.22402,1,1,60.816,1
548977489-05-12,7.51136,1,1,92.33,1
548977489-07-21,9.86746,1,1,211.421,1
548977489-08-20,16.4789,1,1,410.4,1
548977489-10-29,11.4356,1,1,351.198,1
548977489-11-28,21.2065,1,1,321.138,1
548977490-02-06,16.9639,1,1,245.651,1
548977490-03-08,14.4006,1,1,194.335,1
548977490-05-17,10.9229,1,1,128.028,1
548977490-06-16,6.16211,1,1,66.157,1
548977490-08-25,5.00142,1,1,66.531,1
548977490-09-24,4.51914,1,0,48.238,0
548977490-12-03,1.48573,1,0,26.979,0
548977491-01-02,-0.379854,1,0,11.298,0
548977491-03-13,-0.679031,1,0,3.79,0
548977491-04-12,1.27706,1,1,0.488,1
548977491-06-21,1.16819,1,1,0.175,1
548977491-07-21,0.860998,1,1,0.175,1
548977491-09-29,1.18395,1,1,0.042,1
548977491-10-29,1.13968,1,1,0.116,1
548977492-01-07,-0.651238,1,0,0.048,0
548977492-02-06,-0.646108,1,0,0.03,0
548977492-04-16,-0.238674,1,0,0,0
548977492-05-16,-0.644986,1,0,0,0
548977492-07-25,0.297881,1,1,0.017,1
548977492-08-24,-0.456829,1,0,0,0
548977513-08-25,-0.449776,1,0,0.15,0
548977513-09-24,-0.539654,1,0,0.301,0
548977513-12-03,-0.534526,1,0,0.026,0
548977514-01-02,-0.438327,1,0,0.058,0
548977514-03-13,-0.439574,1,0,0.087,0
548977514-04-12,-0.490618,1,0,0,0
548977514-06-21,-0.539148,1,0,0.034,0
548977514-07-21,-0.491715,1,0,0,0
548977514-09-29,-0.39895,1,0,0.273,0
548977514-10-29,-0.485979,1,0,0.392,0
548977515-01-07,-0.526576,1,0,0.298,0
548977515-02-06,-0.523932,1,0,0.268,0
548977515-04-17,-0.417288,1,0,3.023,0
548977515-05-17,1.53851,1,0,20.307,0
548977515-07-26,4.52797,1,0,47.711,0
548977515-08-25,6.56291,1,0,83.486,0
548977515-11-03,9.6636,1,0,158.01,0
548977515-12-03,11.0704,1,0,260.256,0
548977516-02-11,19.7442,1,1,465.135,1
548977516-03-12,27.3716,1,1,513.279,1
548977516-05-21,22.9516,1,1,437.871,1
548977516-06-20,27.2348,1,1,577.688,1
548977516-08-29,30.1527,1,1,638.61,1
548977516-09-28,21.719,1,1,448.02,1
548977516-12-07,25.3058,1,1,561.255,1
548977517-01-06,23.3784,1,1,467.922,1
548977517-03-17,21.0949,1,1,381.14,1
548977517-04-16,20.7219,1,1,635.685,1
548977517-06-25,27.302,1,1,302.165,1
548977517-07-25,25.2849,1,1,477.655,1
548977517-10-03,25.5099,1,1,403.661,1
548977517-11-02,24.4933,1,1,382.741,1
548977518-01-11,12.721,1,1,188.959,1
548977518-02-10,14.9006,1,1,163.988,1
548977518-04-21,3.58661,1,1,71.004,1
548977518-05-21,2.78379,1,0,29.385,0
548977518-07-30,-1.05119,1,0,4.98,0
548977518-08-29,-0.838015,1,0,0,0
548977518-11-07,-0.985954,1,0,0,0
548977518-12-07,-0.452874,1,0,0,0
548977519-02-15,-0.958048,1,0,0,0
548977519-03-17,-0.785429,1,0,0,0
548977519-05-26,-0.521508,1,0,0,0
548977519-06-25,-0.247332,1,0,0,0
548977519-09-03,0.025726,1,0,0,0
548977519-10-03,0.458516,1,0,0,0
548977519-12-12,0.651714,1,0,0,0
548977520-01-11,0.197482,1,0,0,0
548977541-01-10,-0.046414,1,0,0,0
548977541-02-09,-3.72931,1,1,0,1
548977541-04-20,-0.068799,1,0,0,0
548977541-05-20,-0.062863,1,0,0,0
548977541-07-29,-3.59365,1,1,0,1
548977541-08-28,-5.20379,1,1,0,1
548977541-11-06,-0.371344,1,0,0,0
548977541-12-06,-6.57895,1,1,0,1
548977542-02-14,-6.74465,1,1,0,1
548977542-03-16,-4.39239,1,1,0,1
548977542-05-25,-0.260959,1,0,0,0
548977542-06-24,-0.235551,1,0,0,0
548977542-09-02,-0.074273,1,0,4.805,0
548977542-10-02,6.29902,1,0,56.95,0
548977542-12-11,3.73799,1,1,137.999,1
548977543-01-10,6.4483,1,1,232.251,1
548977543-03-21,9.82256,1,1,326.059,1
548977543-04-20,15.0272,1,1,416.102,1
548977543-06-29,25.0368,1,1,495.986,1
548977543-07-29,24.248,1,1,563.34,1
548977543-10-07,14.7997,1,1,618.994,1
548977543-11-06,17.5822,1,1,664.095,1
548977544-01-15,17.3048,1,1,694.323,1
548977544-02-14,24.0915,1,1,714.136,1
548977544-04-24,18.5867,1,1,716.587,1
548977544-05-24,18.0033,1,1,709.146,1
548977544-08-02,26.534,1,1,692.831,1
548977544-09-01,14.4615,1,1,659.599,1
548977544-11-10,16.416,1,1,619.103,1
548977544-12-10,15.1294,1,1,548.863,1
548977545-02-18,17.6714,1,1,483.377,1
548977545-03-20,11.8192,1,1,400.775,1
548977545-05-29,14.6681,1,1,309.22,1
548977545-06-28,11.7554,1,1,218.733,1
548977545-09-06,9.37753,1,1,135.776,1
548977545-10-06,5.48435,1,1,35.79,1
548977545-12-15,-1.66558,1,0,7.648,0
548977546-01-14,-1.26154,1,0,0,0
548977546-03-25,-0.738869,1,0,0,0
548977546-04-24,-0.364464,1,0,0,0
548977546-07-03,0.101058,1,0,0,0
548977546-08-02,1.37553,1,1,0,1
548977546-10-11,1.48888,1,1,0,1
548977546-11-10,2.69328,1,1,0,1
548977547-01-19,0.303264,1,1,0,1
548977547-02-18,0.759319,1,1,0,1
548977547-04-29,-0.115161,1,0,0,0
548977547-05-29,-0.110768,1,0,0,0
548977568-05-28,0.073161,1,0,0,0
548977568-06-27,-0.328711,1,0,0,0
548977568-09-05,1.11808,1,1,0,1
548977568-10-05,2.89259,1,1,0,1
548977568-12-14,-2.62672,1,1,0,1
548977569-01-13,1.38299,1,1,0,1
548977569-03-24,-0.182901,1,0,0,0
548977569-04-23,-0.261862,1,0,0,0
548977569-07-02,-0.09693,1,0,0,0
548977569-08-01,-0.232083,1,0,0,0
548977569-10-10,-0.113272,1,0,0,0
548977569-11-09,0.057559,1,0,0,0
548977570-01-18,-0.088211,1,0,5.076,0
548977570-02-17,4.32205,1,0,48.081,0
548977570-04-28,7.20373,1,0,121.773,0
548977570-05-28,12.2382,1,0,208.169,0
548977570-08-06,15.7858,1,0,298.222,0
548977570-09-05,14.6073,1,0,386.763,0
548977570-11-14,24.0141,1,0,468.357,0
548977570-12-14,22.9803,1,0,541.936,0
548977571-02-22,20.4962,1,0,601.632,0
548977571-03-24,20.3178,1,0,650.705,0
548977571-06-02,21.1036,1,0,681.151,0
548977571-07-02,19.4119,1,0,704.047,0
548977571-09-10,18.0555,1,0,726.034,0
548977571-10-10,18.839,1,0,740.303,0
548977571-12-19,15.0008,1,0,689.115,0
548977572-01-18,13.3136,1,0,669.401,0
548977572-03-28,12.994,1,0,607.492,0
548977572-04-27,22.9837,1,1,555.405,1
548977572-07-06,13.9019,1,1,449.472,1
548977572-08-05,17.2588,1,0,342.898,0
548977572-10-14,12.5611,1,0,280.168,0
548977572-11-13,10.7915,1,0,200.867,0
548977573-01-22,9.29652,1,0,122.109,0
548977573-02-21,5.21186,1,0,33.474,0
548977573-05-02,-1.92975,1,0,7.228,0
548977573-06-01,-1.79991,1,0,0,0
548977573-08-10,-1.70502,1,0,0,0
548977573-09-09,-0.98688,1,0,0,0
548977573-11-18,-0.986709,1,0,0,0
548977573-12-18,-0.978995,1,0,0,0
548977574-02-26,-0.977669,1,0,0,0
548977574-03-28,-0.978683,1,0,0,0
548977574-06-06,-1.07384,1,0,0,0
548977574-07-06,-1.0796,1,0,0,0
548977574-09-14,-0.953317,1,0,0,0
548977574-10-14,-0.959769,1,0,0,0
548977595-10-14,-0.838605,1,0,0,0
548977595-11-13,-0.669991,1,0,0,0
548977596-01-22,-0.624979,1,0,0,0
548977596-02-21,-0.71144,1,0,0,0
548977596-05-01,-1.08286,1,0,0,0
548977596-05-31,-0.946644,1,0,0,0
548977596-08-09,-0.591801,1,0,0,0
548977596-09-08,-0.590633,1,0,0,0
548977596-11-17,-0.717296,1,0,0,0
548977596-12-17,-0.201715,1,0,0,0
548977597-02-25,-0.063125,1,0,0,0
548977597-03-27,0.047035,1,0,0,0
548977597-06-05,0.045468,1,0,3.303,0
548977597-07-05,0.898648,1,0,42.405,0
548977597-09-13,7.87613,1,0,117.692,0
548977597-10-13,14.8051,1,0,208.011,0
548977597-12-22,21.0135,1,0,297.362,0
548977598-01-21,22.5518,1,0,383.67,0
548977598-04-01,5.96331,1,1,464.335,1
548977598-05-01,10.4023,1,1,536.116,1
548977598-07-10,8.4e-4,1,1,589.655,1
548977598-08-09,13.0746,1,0,634.726,0
548977598-10-18,11.9084,1,0,662.533,0
548977598-11-17,18.0901,1,1,684.965,1
548977599-01-26,7.74937,1,1,696.675,1
548977599-02-25,14.1675,1,1,688.947,1
548977599-05-06,14.4425,1,1,659.559,1
548977599-06-05,13.836,1,1,624.992,1
548977599-08-14,23.1233,1,1,576.226,1
548977599-09-13,16.4709,1,1,522.736,1
548977599-11-22,17.1004,1,1,457.655,1
548977599-12-22,12.1899,1,1,370.685,1
548977600-03-01,12.394,1,1,286.799,1
548977600-03-31,9.70955,1,1,198.485,1
548977600-06-09,8.12803,1,1,113.729,1
548977600-07-09,-1.53514,1,0,24.442,0
548977600-09-17,-2.95531,1,0,0.182,0
548977600-10-17,-0.332785,1,0,0,0
548977600-12-26,-0.32828,1,0,0,0
548977601-01-25,-3.28854,1,0,0,0
548977601-04-05,-2.85795,1,0,0,0
548977601-05-05,-0.308727,1,0,0,0
548977601-07-14,-0.310814,1,0,0,0
548977601-08-13,-0.336255,1,0,0,0
548977601-10-22,-0.329988,1,0,0,0
548977601-11-21,-0.33722,1,0,0,0
548977602-01-30,-0.309244,1,0,0,0
548977602-03-01,-0.059758,1,0,0,0
548977623-03-01,-0.062212,1,0,0,0
548977623-03-31,-0.471842,1,0,0,0
548977623-06-09,-0.46014,1,0,0,0
548977623-07-09,-0.900186,1,0,0,0
548977623-09-17,0.120169,1,0,0,0
548977623-10-17,-0.076954,1,0,0,0
548977623-12-26,0.032032,1,0,0,0
548977624-01-25,-0.087553,1,0,0,0
548977624-04-04,0.036642,1,0,0,0
548977624-05-04,0.03445,1,0,0,0
548977624-07-13,0.142631,1,0,0,0
548977624-08-12,0.317462,1,0,0,0
548977624-10-21,0.324878,1,0,6.999,0
548977624-11-20,2.38962,1,0,50.226,0
548977625-01-29,6.99586,1,0,111.723,0
548977625-02-28,10.9376,1,0,183.524,0
548977625-05-09,16.8841,1,0,270.701,0
548977625-06-08,19.3007,1,0,384.361,0
548977625-08-17,18.6978,1,0,401.655,0
548977625-09-16,18.3821,1,0,518.467,0
548977625-11-25,14.331,1,0,574.645,0
548977625-12-25,-3.46462,1,1,619.785,1
548977626-03-05,3.39444,1,1,652.069,1
548977626-04-04,-4.58587,1,1,673.127,1
548977626-06-13,16.1964,1,1,681.862,1
548977626-07-13,10.4506,1,0,655.527,0
548977626-09-21,11.5005,1,0,645.329,0
548977626-10-21,11.4261,1,1,613.619,1
548977626-12-30,12.5841,1,1,565.178,1
548977627-01-29,5.22869,1,1,508.091,1
548977627-04-09,10.7918,1,1,446.142,1
548977627-05-09,10.4004,1,1,376.753,1
548977627-07-18,9.02075,1,1,215.245,1
548977627-08-17,8.98954,1,0,152.752,0
548977627-10-26,11.1501,1,0,80.252,0
548977627-11-25,1.92945,1,0,33.075,0
548977628-02-03,0.860429,1,0,4.413,0
548977628-03-04,0.853633,1,0,0,0
548977628-05-13,0.856333,1,0,0,0
548977628-06-12,0.859666,1,0,0,0
548977628-08-21,0.857258,1,0,0,0
548977628-09-20,0.854186,1,0,0,0
548977628-11-29,0.836318,1,0,0,0
548977628-12-29,0.83831,1,0,0,0
548977629-03-09,-0.00883,1,0,0,0
548977629-04-08,-0.090757,1,0,0,0
548977629-06-17,-0.115506,1,0,0,0
548977629-07-17,-0.129972,1,0,0,0
548977650-07-17,0.123635,1,0,0,0
548977650-08-16,-0.127256,1,0,0,0
548977650-10-25,-0.643183,1,0,0,0
548977650-11-24,0.293525,1,0,0,0
548977651-02-02,0.295825,1,0,0,0
548977651-03-04,0.093608,1,0,0,0
548977651-05-13,0.102645,1,0,0,0
548977651-06-12,0.102882,1,0,0,0
548977651-08-21,0.309914,1,0,0,0
548977651-09-20,0.489959,1,0,0,0
548977651-11-29,0.49057,1,0,0,0
548977651-12-29,0.327761,1,0,0,0
548977652-03-08,0.52755,1,0,0.079,0
548977652-04-07,1.11895,1,0,26.199,0
548977652-06-16,3.2841,1,0,71.52,0
548977652-07-16,6.45482,1,0,111.15,0
548977652-09-24,10.648,1,0,151.656,0
548977652-10-24,8.19219,1,1,190.985,1
548977653-01-02,14.0519,1,0,209.8,0
548977653-02-01,19.179,1,0,347.384,0
548977653-04-12,19.6387,1,1,477.971,1
548977653-05-12,24.423,1,1,576.799,1
548977653-07-21,11.1699,1,1,634.192,1
548977653-08-20,4.20415,1,1,682.416,1
548977653-10-29,11.3848,1,1,683.69,1
548977653-11-28,14.7711,1,1,661.664,1
548977654-02-06,13.4675,1,1,647.059,1
548977654-03-08,12.9351,1,1,610.15,1
548977654-05-17,12.6596,1,1,564.19,1
548977654-06-16,12.315,1,1,503.822,1
548977654-08-25,14.4383,1,0,437.476,0
548977654-09-24,11.7926,1,0,354.489,0
548977654-12-03,9.21855,1,1,269.051,1
548977655-01-02,9.87474,1,0,178.83,0
548977655-03-13,1.82672,1,0,32.196,0
548977655-04-12,0.862041,1,0,9.495,0
548977655-06-21,0.897944,1,0,5.503,0
548977655-07-21,0.90833,1,0,0,0
548977655-09-29,0.888595,1,0,0,0
548977655-10-29,0.841291,1,0,0,0
548977656-01-07,0.785676,1,0,0,0
548977656-02-06,0.699334,1,0,0,0
548977656-04-16,0.378785,1,0,0,0
548977656-05-16,0.281343,1,0,0,0
548977656-07-25,0.258768,1,0,0,0
548977656-08-24,0.259716,1,0,0,0
548977656-11-02,0.270315,1,0,0,0
548977656-12-02,0.283914,1,0,0,0
548977677-12-02,0.299217,1,0,0,0
548977678-01-01,0.549899,1,0,0,0
548977678-03-12,0.139899,1,0,0,0
548977678-04-11,0.313062,1,0,0,0
548977678-06-20,-0.276011,1,0,0,0
548977678-07-20,0.511164,1,0,0,0
548977678-09-28,0.890746,1,0,0,0
548977678-10-28,0.678447,1,1,0,1
548977679-01-06,0.23077,1,0,0,0
548977679-02-05,0.546517,1,0,0,0
548977679-04-16,-2.02091,1,1,0,1
548977679-05-16,0.542571,1,0,0,0
548977679-07-25,0.570606,1,0,1.306,0
548977679-08-24,11.9437,1,1,12.772,1
548977679-11-02,-0.004847,1,0,24.115,0
548977679-12-02,0.456248,1,0,47.919,0
548977680-02-10,0.446463,1,0,39.325,0
548977680-03-11,1.99988,1,1,42.708,1
548977680-05-20,5.90884,1,0,90.92,0
548977680-06-19,12.8847,1,0,166.3,0
548977680-08-28,14.9251,1,0,242.4,0
548977680-09-27,19.4044,1,0,446.123,0
548977680-12-06,18.808,1,0,456.241,0
548977681-01-05,13.5385,1,0,597.403,0
548977681-03-16,21.3288,1,0,558.212,0
548977681-04-15,25.1941,1,1,422.278,1
548977681-06-24,12.6463,1,1,556.393,1
548977681-07-24,33.4571,1,1,503.704,1
548977681-10-02,32.0885,1,1,364.815,1
548977681-11-01,18.943,1,1,318.104,1
548977682-01-10,16.0829,1,1,415.855,1
548977682-02-09,13.1474,1,1,242.341,1
548977682-04-20,11.5335,1,1,264.456,1
548977682-05-20,9.35119,1,1,163.435,1
548977682-07-29,5.87166,1,1,65.815,1
548977682-08-28,3.13811,1,0,23.299,0
548977682-11-06,0.618223,1,0,5.565,0
548977682-12-06,0.03082,1,0,0,0
548977683-02-14,0.296836,1,1,0,1
548977683-03-16,0.853265,1,1,0,1
548977683-05-25,2.23948,1,1,0,1
548977683-06-24,0.510826,1,0,0,0
548977683-09-02,0.092058,1,0,0,0
548977683-10-02,0.090447,1,0,0,0
548977683-12-11,0.095656,1,0,0,0
548977684-01-10,0.717281,1,0,0,0
548977684-03-20,-1.08996,1,1,0,1
548977684-04-19,0.127639,1,0,0,0
548977705-04-20,0.13019,1,0,0,0
548977705-05-20,0.142303,1,0,0,0
548977705-07-29,0.146556,1,0,0,0
548977705-08-28,0.236083,1,0,0,0
548977705-11-06,0.250819,1,0,0,0
548977705-12-06,0.254101,1,0,0,0
548977706-02-14,1.20026,1,0,0,0
548977706-03-16,1.20614,1,0,0,0
548977706-05-25,1.21466,1,0,0,0
548977706-06-24,1.01142,1,0,0,0
548977706-09-02,1.00908,1,0,0,0
548977706-10-02,1.02201,1,0,0,0
548977706-12-11,1.02591,1,0,2.638,0
548977707-01-10,1.13319,1,0,4.721,0
548977707-03-21,1.1535,1,0,14.685,0
